",""text"",""favorited"",""favoriteCount"",""replyToSN"",""created"",""truncated"",""replyToSID"",""id"",""replyToUID"",""statusSource"",""screenName"",""retweetCount"",""isRetweet"",""retweeted"",""longitude"",""latitude""";;;
"568,""@SportsDroppings @RationalMale @THR @EW @Variety @VICE @PageSix @latimesent Indeed, but as I said earlier";" the opti https://t.co/AcqON7g7HF"",FALSE,1,""SportsDroppings"",""11/29/17 22:55"",TRUE,9.36e+17,9.36e+17,212438176,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""klassiqman"",0,FALSE,FALSE,NA,NA";;
"569,""Face it, it wasnt Harvey Weinsteins behavior which started #metoo against sexual assault. It was Donald Trump. Re https://t.co/uiyvorCvdv"",FALSE,1,NA,""11/29/17 22:55"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""brigidall"",0,FALSE,FALSE,NA,NA";;;
"570,""It appears Brett Boone is a pig too. He should be ashamed of himself as should our Potus &amp";" everyone else who has di https://t.co/ywSlGmV6Pt"",FALSE,8,NA,""11/29/17 22:54"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""mysteryldy59"",3,FALSE,FALSE,NA,NA";;
"571,""Amen... #metoo #Churchtoo https://t.co/jkvgwzcXTF"",FALSE,0,NA,""11/29/17 22:54"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""amysorrells"",0,FALSE,FALSE,NA,NA";;;
"572,""VERY proud of our producer @levisharpe who uncovered the deleted ep of Stassi Schroeder's podcast in which she said https://t.co/6f1Gao3aHL"",FALSE,16,NA,""11/29/17 22:54"",TRUE,NA,9.36e+17,NA,""<a href=""""https://about.twitter.com/products/tweetdeck"""" rel=""""nofollow"""">TweetDeck</a>"",""madeleine_rae"",2,FALSE,FALSE,NA,NA";;;
"573,""Ann Curry speaks out in the wake of Matt Lauer's ouster from NBC https://t.co/pl0jPsOZwH";;;
"#Metoo #mattlauerfired #NBC  #enabler"",FALSE,0,NA,""11/29/17 22:54"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""kikiagogo"",0,FALSE,FALSE,NA,NA";;;
"574,""There is no witch hunt taking place. What is happening is the voices of victims finally being heard. #metoo"",FALSE,14,NA,""11/29/17 22:53"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""qsteph"",5,FALSE,FALSE,NA,NA";;;
"575,""Who @Time Magazine should award Person of the Year to?";;;
"Easy ! My amazing friend @Sofiasept's hand. I voted, and you https://t.co/a1VvBJnurA"",FALSE,2,NA,""11/29/17 22:53"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""WCM_JustSocial"",1,FALSE,FALSE,NA,NA";;;
"576,""@SteveKornacki 25 years ago 30 years ago TIMES have changed Its only been a month or two and only 2 weeks for some. https://t.co/KVNEXN0dqd"",FALSE,0,""SteveKornacki"",""11/29/17 22:53"",TRUE,9.36e+17,9.36e+17,44134773,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""patsylake"",0,FALSE,FALSE,NA,NA";;;
"577,""Matt Laurer";;;
Garriso Keillor;;;
David Sweeny;;;
Wesley Goodman;;;
Ron Jeremy (Decades of allegations);;;
Jason Mojica;;;
"#MeToo https://t.co/ZYtjYYHGu7"",FALSE,1,NA,""11/29/17 22:53"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""RemingtonWild"",0,FALSE,FALSE,NA,NA";;;
"578,""No column has been harder for me to write. I started it in January, then started over 4 times during the past year. https://t.co/vkZhRMydgw"",FALSE,10,NA,""11/29/17 22:53"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""eughung"",2,FALSE,FALSE,NA,NA";;;
"579,""I wondered how long it would take for Finnish society to be ready for any sort of #metoo movement already before today."",FALSE,0,""TobsonHelsinki"",""11/29/17 22:53"",FALSE,9.36e+17,9.36e+17,36003091,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""TobsonHelsinki"",0,FALSE,FALSE,NA,NA";;;
"580,""Apparently it has not occurred to this arrogant punk that many victims are teens or younger and are afraid to come https://t.co/N7tLDewwFQ"",FALSE,2,NA,""11/29/17 22:53"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""LoraFisherPOV"",2,FALSE,FALSE,NA,NA";;;
"581,""@Alyssa_Milano have you seen this, Bette Midler talked about him assaulting her in an interview #MeToo ";;;
"https://t.co/CRmvze8yqd"",FALSE,6,""Alyssa_Milano"",""11/29/17 22:53"",FALSE,9.36e+17,9.36e+17,26642006,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""SkyLizzels"",1,FALSE,FALSE,NA,NA";;;
"582,""JFC. #metoo ";;;
"This guy. And he got away with it for so long. It's both wonderful and sad to see how many stories.... https://t.co/TG7gOsmpOK"",FALSE,7,NA,""11/29/17 22:53"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""MsFinancier"",0,FALSE,FALSE,NA,NA";;;
"583,""Check out my first video story published on Medill News site. The Clothesline Project that raises awareness of viol https://t.co/mEtkiykulm"",FALSE,0,NA,""11/29/17 22:53"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""JennyGu_Yingjie"",0,FALSE,FALSE,NA,NA";;;
"584,""If you've never had someone in a position of power over your career or job threaten it, you need to STFU about wome https://t.co/iEY7ELoQnM"",FALSE,0,NA,""11/29/17 22:53"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""LoraKaelber"",0,FALSE,FALSE,NA,NA";;;
"585,""@kiefpief Since youre such a loving person, I completely agree. Also... #metoo"",FALSE,1,""kiefpief"",""11/29/17 22:52"",FALSE,9.36e+17,9.36e+17,20798128,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""GMario37"",0,FALSE,FALSE,NA,NA";;;
"586,""#MattLauer has been making $10+MILLION for years. Hell be aight. #MeToo https://t.co/Xc4aAX1jW1"",FALSE,0,NA,""11/29/17 22:52"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""mellgibsom"",1,FALSE,FALSE,NA,NA";;;
"587,""@Alyssa_Milano @GeraldoRivera ,I guarantee you there is a female or male in your family that has been sexually abus https://t.co/c7F43QYpMU"",FALSE,0,""Alyssa_Milano"",""11/29/17 22:52"",TRUE,9.36e+17,9.36e+17,26642006,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""FarrahELove"",0,FALSE,FALSE,NA,NA";;;
"588,""@alicialutes @GeraldoRivera Not only to we deny our experiences, but we also deny our boundaries, and  our emotions https://t.co/PRTEwyuVHD"",FALSE,4,""alicialutes"",""11/29/17 22:52"",TRUE,9.36e+17,9.36e+17,21363690,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""kimmiekat81"",0,FALSE,FALSE,NA,NA";;;
"589,""Name any large city.";;;
;;;
There's always room for public relations people.;;;
;;;
"City Hall, police departments, police union https://t.co/wJCXM3A7IW"",FALSE,1,NA,""11/29/17 22:52"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""LoveIrreverence"",0,FALSE,FALSE,NA,NA";;;
"590,""@TaranaBurke While the #MeToo movement started sincere, it seems like it's now run by #GOPhypocrites When u take do https://t.co/qAXw0DPp8r"",FALSE,1,""TaranaBurke"",""11/29/17 22:52"",TRUE,9.25e+17,9.36e+17,16863340,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""jackthor44"",0,FALSE,FALSE,NA,NA";;;
"591,""My vote for @TIME Person of the Year: the women and men saying #metoo and starting this reckoning ";;;
#Moore;;;
"#Lauer https://t.co/FtXqopxA9Z"",FALSE,1,NA,""11/29/17 22:52"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""CharissaMcAfee"",0,FALSE,FALSE,NA,NA";;;
"592,""So many accusations which led to me and my friend having a good discussion of #metoo moments  https://t.co/AiIhloDi3V"",FALSE,0,NA,""11/29/17 22:51"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""publicnikki"",0,FALSE,FALSE,NA,NA";;;
"593,""@sarahkendzior If you watched or listened to some of these accused people in past years &amp";" you have been a victim of https://t.co/bhhisxZ2N6"",FALSE,0,""sarahkendzior"",""11/29/17 22:51"",TRUE,9.36e+17,9.36e+17,47475039,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""scdw01090503"",0,FALSE,FALSE,NA,NA";;
"594,""@runebee @SmartGuy316 they said wrench wasnt cool #MeToo"",FALSE,1,""runebee"",""11/29/17 22:51"",FALSE,9.36e+17,9.36e+17,42337980,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""pulv_games_FFS"",0,FALSE,FALSE,NA,NA";;;
"595,""To think that sexual assaults only happen in Hollywood is wrong and nave. Let us not so easily forget the courage https://t.co/51jmY0MVPc"",FALSE,12,NA,""11/29/17 22:51"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""JaylorTane"",0,FALSE,FALSE,NA,NA";;;
"596,""Cum jack off to my NUDE content now at https://t.co/HCElISxNZP   #2017MAMA #MeToo #DonBurke #InfinityWarTrailer https://t.co/B3MBLeyM1Z"",FALSE,5,NA,""11/29/17 22:51"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""Chelsealown"",0,FALSE,FALSE,NA,NA";;;
"597,""Lets repeal and replace men. #MAGA #metoo #hirewomen"",FALSE,2,NA,""11/29/17 22:51"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""RebeccaEgler"",0,FALSE,FALSE,NA,NA";;;
"598,""@thedrdenise What. The. Fuck. It. All. The comments make me ill. #MeToo"",FALSE,1,""thedrdenise"",""11/29/17 22:51"",FALSE,9.36e+17,9.36e+17,623269435,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""beany_weeny"",0,FALSE,FALSE,NA,NA";;;
"599,""Donald Trump's Sexual Assault Accusers Demand Justice in the #MeToo Era: 'We Were Forgotten' https://t.co/40VVU7oJZk via @people"",FALSE,0,NA,""11/29/17 22:51"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""KristinLee73"",0,FALSE,FALSE,NA,NA";;;
"600,""So #MattLauer loses his job over #SexualHarrasment but somehow @StephenGHill  is STILL never going to hold himself https://t.co/W4FHbPtU4y"",FALSE,5,NA,""11/29/17 22:51"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""HeSaidThat2"",2,FALSE,FALSE,NA,NA";;;
"601,""Cum jack off to my NUDE content now at https://t.co/gM99wk96Zv   #2017MAMA #MeToo #DonBurke #InfinityWarTrailer https://t.co/wwJYoOUOqN"",FALSE,4,NA,""11/29/17 22:50"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""scfuckers"",0,FALSE,FALSE,NA,NA";;;
"602,""""""The reason historians don't like to predict the future is that it depends what we do now."""" The great https://t.co/zOXnQoNud8"",FALSE,2,NA,""11/29/17 22:50"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""moiragweigel"",2,FALSE,FALSE,NA,NA";;;
"603,""@alicialutes @GeraldoRivera I am so sorry. #Ibelieveyou.#MeToo.....He is a ignorant jerk. He supports https://t.co/k9hgDqqomA"",FALSE,6,""alicialutes"",""11/29/17 22:50"",TRUE,9.36e+17,9.36e+17,21363690,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""grammaTam52"",0,FALSE,FALSE,NA,NA";;;
"604,""Cum jack off to my NUDE content now at https://t.co/FUFw1vMODA   #2017MAMA #MeToo #DonBurke #InfinityWarTrailer https://t.co/BGwWT3gCCk"",FALSE,3,NA,""11/29/17 22:50"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""SnapsxxCom"",0,FALSE,FALSE,NA,NA";;;
"605,""The Voices of #MeToo by Lara Everly https://t.co/1ANnVMn5Wd via @thedrum"",FALSE,2,NA,""11/29/17 22:50"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""LaraEverly"",1,FALSE,FALSE,NA,NA";;;
"606,""MORON! Just like daddy.";;;
"Donald Trump Jr. Is a Moron Intent on Diminishing the #MeToo Moment https://t.co/uEgLU5jdFO"",FALSE,0,NA,""11/29/17 22:50"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""LalyR007"",0,FALSE,FALSE,NA,NA";;;
"607,""@SportsDroppings @RationalMale Actually, you are a few minutes late the #metoo #misandry Gestapo have already lined https://t.co/dA997j0Dyy"",FALSE,1,""SportsDroppings"",""11/29/17 22:50"",TRUE,9.36e+17,9.36e+17,212438176,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""klassiqman"",1,FALSE,FALSE,NA,NA";;;
"608,""@FredFaour #metoo I feel like I was sexually abused for watching Tom savage play football"",FALSE,0,""FredFaour"",""11/29/17 22:50"",FALSE,NA,9.36e+17,26259837,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""datessis"",0,FALSE,FALSE,NA,NA";;;
"609,""@GeraldoRivera Sounds like you expect an accusation, Geraldo. You sound like a rapists lawyer. #MeToo"",FALSE,1,""GeraldoRivera"",""11/29/17 22:49"",FALSE,9.36e+17,9.36e+17,246500501,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""CharcitaJune"",0,FALSE,FALSE,NA,NA";;;
"610,""@Redpainter1 Men have no business dictating when a woman should report or how she should report her assault! I repo https://t.co/MBiM2q9yae"",FALSE,2,""Redpainter1"",""11/29/17 22:49"",TRUE,9.36e+17,9.36e+17,2881295272,""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>"",""PammyDee"",0,FALSE,FALSE,NA,NA";;;
"611,""Seeing Allred etc. a #MeToo moment hits Sundance https://t.co/wWqhtt5fv0"",FALSE,0,NA,""11/29/17 22:49"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""jwzack"",0,FALSE,FALSE,NA,NA";;;
"612,""Cum jack off to my NUDE content now at https://t.co/5QsG9A0si6   #2017MAMA #MeToo #DonBurke #InfinityWarTrailer https://t.co/uJ0V7qyHr4"",FALSE,0,NA,""11/29/17 22:49"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""pornhubviid"",0,FALSE,FALSE,NA,NA";;;
"613,""In more """"why women don't report"""" news. And why I haven't throughout my career. Btw, in answer to 2, usually when me https://t.co/094senWnFx"",FALSE,3,NA,""11/29/17 22:49"",TRUE,NA,9.36e+17,NA,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Lite</a>"",""heelsonthefield"",2,FALSE,FALSE,NA,NA";;;
"614,""@GeraldoRivera Wow. You better pray nothing like this ever happens to one of your daughters or that your sons are n https://t.co/dAfZhOXHRP"",FALSE,0,""GeraldoRivera"",""11/29/17 22:49"",TRUE,9.36e+17,9.36e+17,246500501,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""Nary_V"",0,FALSE,FALSE,NA,NA";;;
"615,""Trump is a sexual predator, and needs to be prosecuted as such.  #TrumpIsASexualPredator #TrumpIsAMoron #MeToo https://t.co/6et0hiHLlc"",FALSE,11,NA,""11/29/17 22:49"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""MarkMallardi"",9,FALSE,FALSE,NA,NA";;;
"616,""@nypost Truthfully, the last thing Id worry about is a tree lighting SMH..cut/paste @NBCNews Your victims sho https://t.co/CJoUmf1K1w"",FALSE,1,""nypost"",""11/29/17 22:49"",TRUE,9.36e+17,9.36e+17,17469289,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""NeenNeenloom"",0,FALSE,FALSE,NA,NA";;;
"617,""@ullamuddle I cant stand Coulter but Does #metoo extend to heroes of the left: https://t.co/NuhFCW3EVp"",FALSE,0,""ullamuddle"",""11/29/17 22:49"",FALSE,9.36e+17,9.36e+17,225335377,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""manwil83"",0,FALSE,FALSE,NA,NA";;;
"618,""Maybe we should also have a #MeToo for all the courageous whistleblowers, journalists &amp";" political dissidents, smear https://t.co/KPVemfKgNv"",FALSE,61,NA,""11/29/17 22:49"",TRUE,NA,9.36e+17,NA,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Lite</a>"",""AssangeFreedom"",33,FALSE,FALSE,NA,NA";;
"619,""https://t.co/MZHsjPWCFI News is out! https://t.co/r4BeAGucMT #metoo"",FALSE,0,NA,""11/29/17 22:49"",FALSE,NA,9.36e+17,NA,""<a href=""""http://paper.li"""" rel=""""nofollow"""">Paper.li</a>"",""gloocall"",0,FALSE,FALSE,NA,NA";;;
"620,""The way this sexual harassment tsunami is going, I wonder how many men will be left standing squeaky clean at the days end.";;;
"#MeToo"",FALSE,2,NA,""11/29/17 22:49"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""SOAMQUAY"",0,FALSE,FALSE,NA,NA";;;
"621,""@ELedesma75 @sullivanradio @NationalNOW Jeff Sessions clearly slapped Joe Biden's hand away from touching his grand https://t.co/Z3RL88CQPg"",FALSE,0,""ELedesma75"",""11/29/17 22:49"",TRUE,9.36e+17,9.36e+17,2353899283,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""wealthissimple"",0,FALSE,FALSE,NA,NA";;;
"622,""@TayMarketsStuff @IngaProgressive @KevinBorchers @sarahcpr @samstein Same here, at around the same age. Man in a ca https://t.co/DWkMcjcMBY"",FALSE,3,""TayMarketsStuff"",""11/29/17 22:49"",TRUE,9.36e+17,9.36e+17,8.3e+17,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""DarbaDee"",0,FALSE,FALSE,NA,NA";;;
"623,""Were at risk of turning #metoo into rush to blame all men - NY Daily News https://t.co/r49KansHG4"",FALSE,0,NA,""11/29/17 22:48"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""15daysleft"",0,FALSE,FALSE,NA,NA";;;
"624,""@davidpsdem @RepJohnConyers @alfranken @NancyPelosi @SenSchumer @DNC @dscc @dccc he is an icon is counterproductive https://t.co/FYlTPrcteA"",FALSE,1,""Weltenbrandt"",""11/29/17 22:48"",TRUE,9.36e+17,9.36e+17,7.31e+17,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""Weltenbrandt"",1,FALSE,FALSE,NA,NA";;;
"625,""Why no justice for victims of Danny Masterson? Barely gets mentioned, &amp";" hes accused of multiple RAPES. #MeToo #dannymasterson @netflix"",FALSE,2,NA,""11/29/17 22:48"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""ElleUstrious"",0,FALSE,FALSE,NA,NA";;
"626,""@RWPUSA Tired of everyone chasing next shiny ball thrown out. #TrumpRussia #GOPTaxScam #NetNeutrality with apologie https://t.co/oQGI0kOnZy"",FALSE,0,""RWPUSA"",""11/29/17 22:48"",TRUE,9.36e+17,9.36e+17,2863996955,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""UreB31ngC0nn3d"",0,FALSE,FALSE,NA,NA";;;
"627,""@Jhic709365 @alicialutes @GeraldoRivera It's a snowball effect - victims of sexual harassment, sexual assault, mole https://t.co/VwCgqj6mTk"",FALSE,0,""Jhic709365"",""11/29/17 22:47"",TRUE,9.36e+17,9.36e+17,366272732,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""LivingForBB"",0,FALSE,FALSE,NA,NA";;;
"628,""@MediaJuggernaut @nbc Hey deplorable @FoxNews did the samething so don't forget about them #metoo"",FALSE,0,""MediaJuggernaut"",""11/29/17 22:47"",FALSE,9.36e+17,9.36e+17,2332264339,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""ikerock"",0,FALSE,FALSE,NA,NA";;;
"629,""Cum jack off to my NUDE content now at https://t.co/P65ilCxi18   #2017MAMA #MeToo #DonBurke #InfinityWarTrailer https://t.co/PLHo4Cw9o0"",FALSE,405,NA,""11/29/17 22:47"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""itsmariellaela"",92,FALSE,FALSE,NA,NA";;;
"630,""@RepKathleenRice Thank you for being strong on these sexual predators in Congress. They should not have immunity fr https://t.co/cCNm3EVTEl"",FALSE,0,""RepKathleenRice"",""11/29/17 22:47"",TRUE,NA,9.36e+17,2970462034,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""drays56"",0,FALSE,FALSE,NA,NA";;;
"631,""Activists planning #MeToo rally, 2nd Womens March in NYC https://t.co/Mubt4UmVBT via @Metro_US"",FALSE,7,NA,""11/29/17 22:47"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""mch7576"",7,FALSE,FALSE,NA,NA";;;
"632,""Men who have no power are also guilty of sexual harassment #mattlauerfired #harrassment #metoo"",FALSE,0,NA,""11/29/17 22:47"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""hilarystephens"",0,FALSE,FALSE,NA,NA";;;
"633,""@SteveKornacki U reach back 20 years to blame this shit on Clinton, which is fucking insane. Why is Bill Clinton ev https://t.co/mcOEZPfWhG"",FALSE,0,""SteveKornacki"",""11/29/17 22:47"",TRUE,9.36e+17,9.36e+17,44134773,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""M4X7MU5"",0,FALSE,FALSE,NA,NA";;;
"634,""Important read from @brooks_rosa -&gt";" #MeToo Is All Too Common in National Security https://t.co/Ufv1r2qWCQ"",FALSE,0,NA,""11/29/17 22:47"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""nicolegoldin"",0,FALSE,FALSE,NA,NA";;
"635,""@CSX I hope theyre keeping their female employees safe &amp";" secure. Not like 30 yrs ago. #metoo"",FALSE,0,""CSX"",""11/29/17 22:47"",FALSE,9.36e+17,9.36e+17,15724503,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""ademsmom"",0,FALSE,FALSE,NA,NA";;
"636,""@sorina67 @francispashaj @ATEEKSTER @JaydaBF @realDonaldTrump Understandable, but Muslims in Egypt and Saudi Arabia https://t.co/UI6iL4ZhNt"",FALSE,0,""sorina67"",""11/29/17 22:47"",TRUE,9.36e+17,9.36e+17,7.82e+17,""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Lite</a>"",""AnaPatchouli"",0,FALSE,FALSE,NA,NA";;;
"637,""What's the cumulative impact when so many women have #metoo experiences? It's awful on multiple levels: The Insidio https://t.co/gc4Tf8yDoL"",FALSE,0,NA,""11/29/17 22:47"",TRUE,NA,9.36e+17,NA,""<a href=""""http://bufferapp.com"""" rel=""""nofollow"""">Buffer</a>"",""timkastelle"",0,FALSE,FALSE,NA,NA";;;
"638,""Trump Accuser Says President's Gleeful Tweets About Men Accused in #MeToo Movement Are Dangerous - People https://t.co/umWgo1OVkk"",FALSE,2,NA,""11/29/17 22:46"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""MalcolmFlynn4"",1,FALSE,FALSE,NA,NA";;;
"639,""We're all clear that the only proven false allegation made during this #MeToo moment has been from a scamming conse https://t.co/kghgiG1cBT"",FALSE,1,NA,""11/29/17 22:46"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""cait_dimartino"",0,FALSE,FALSE,NA,NA";;;
"640,""@_erock @chucktodd Wouldn't shock me. In fact, I think if every man who is guilty of sexual harassment is fired, it https://t.co/s9XoJ5VGYb"",FALSE,1,""_erock"",""11/29/17 22:46"",TRUE,9.36e+17,9.36e+17,95094652,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""BadAddieTude"",0,FALSE,FALSE,NA,NA";;;
"641,""When you make a new gal pal and see she knows the dude who gave you a #MeToo experience, do you tell her?";;;
;;;
"That's an obvious """"yes,"""" right?"",FALSE,5,NA,""11/29/17 22:46"",FALSE,NA,9.36e+17,NA,""<a href=""""http://twitter.com"""" rel=""""nofollow"""">Twitter Web Client</a>"",""nealthea"",0,FALSE,FALSE,NA,NA";;;
"642,""#MeToo a woman told me she swallows, one put her hands between my legs from the back, another told me she needs a m https://t.co/YuQ6e4mN23"",FALSE,0,NA,""11/29/17 22:45"",TRUE,NA,9.36e+17,NA,""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>"",""BrankyCastard"",0,FALSE,FALSE,NA,NA";;;
"643,""@GeraldoRivera Me, now just awaiting Geraldos likely upcoming encounter with #MeToo ... https://t.co/WQUzeiUujX"",FALSE,0,""GeraldoRivera"",""11/29/17 22:45"",FALSE,9.36e+17,9.36e+17,246500501,""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>"",""moo_jam1"",0,FALSE,FALSE,NA,NA";;;
